Slot,Item,Members,Value,HighAlch,Weight,Speed,WeaponType,AStab,ASlash,ACrush,AMagic,ARange,DStab,DSlash,DCrush,DMagic,DRange,MeleeStr,RangeStr,MagicDmg%,Prayer,Requirements
2h,Crystal bow 8/10,no,1,0,2.0,5,bow,0,0,0,0,92,0,0,0,0,0,0,66,0,0,"agility 50, ranged 70"
2h,Crystal bow 8/10 (i),no,1,0,2.0,5,bow,0,0,0,0,100,0,0,0,0,0,0,70,0,0,"agility 50, ranged 70"
2h,Crystal bow 9/10,no,1,0,2.0,5,bow,0,0,0,0,96,0,0,0,0,0,0,68,0,0,"agility 50, ranged 70"
2h,Crystal bow 9/10 (i),no,1,0,2.0,5,bow,0,0,0,0,100,0,0,0,0,0,0,70,0,0,"agility 50, ranged 70"
2h,Crystal bow full,no,1,0,2.0,5,bow,0,0,0,0,100,0,0,0,0,0,0,70,0,0,"agility 50, ranged 70"
2h,Crystal bow full (i),no,1,0,2.0,5,bow,0,0,0,0,100,0,0,0,0,0,0,70,0,0,"agility 50, ranged 70"
2h,Crystal halberd,yes,300000,180000,1.814,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, agility 50, strength 35"
2h,Crystal halberd (attuned),yes,1,0,1.814,4,polearm,114,114,12,0,0,0,0,0,0,0,88,0,0,2,
2h,Crystal halberd (basic),yes,1,0,1.814,4,polearm,68,68,4,0,0,0,0,0,0,0,42,0,0,1,
2h,Crystal halberd (inactive),yes,300000,180000,1.814,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,
2h,Crystal halberd (perfected),yes,1,0,1.814,4,polearm,166,166,28,0,0,0,0,0,0,0,138,0,0,3,
2h,Crystal halberd 1/10,no,1,0,2.0,7,polearm,58,74,2,-4,0,-1,1,2,0,0,73,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 1/10 (i),no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 2/10,no,1,0,2.0,7,polearm,61,78,3,-4,0,-1,2,3,0,0,78,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 2/10 (i),no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 3/10,no,1,0,2.0,7,polearm,64,82,3,-4,0,-1,2,3,0,0,83,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 3/10 (i),no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 4/10,no,1,0,2.0,7,polearm,67,86,3,-4,0,-1,2,3,0,0,88,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 4/10 (i),no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 5/10,no,1,0,2.0,7,polearm,70,90,4,-4,0,-1,3,4,0,0,93,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 5/10 (i),no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 6/10,no,1,0,2.0,7,polearm,73,94,4,-4,0,-1,3,4,0,0,98,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 6/10 (i),no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 7/10,no,1,0,2.0,7,polearm,76,98,4,-4,0,-1,3,4,0,0,103,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 7/10 (i),no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 8/10,no,1,0,2.0,7,polearm,79,102,5,-4,0,-1,4,5,0,0,108,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 8/10 (i),no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 9/10,no,1,0,2.0,7,polearm,82,106,5,-4,0,-1,4,5,0,0,113,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd 9/10 (i),no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd full,no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal halberd full (i),no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 70, strength 35, agility 50"
2h,Crystal staff (attuned),yes,1,0,1.36,4,powered_staff,0,0,0,128,0,0,0,0,0,0,0,0,0,2,
2h,Crystal staff (basic),yes,1,0,1.36,4,powered_staff,0,0,0,84,0,0,0,0,0,0,0,0,0,1,
2h,Crystal staff (perfected),yes,1,0,1.36,4,powered_staff,0,0,0,184,0,0,0,0,0,0,0,0,0,3,
2h,Cursed banana,no,0,0,0.1,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Cursed goblin bow,no,30,18,1.814,6,bow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2h,Dark bow,yes,120002,72001,1.814,9,bow,0,0,0,0,95,0,0,0,0,0,0,0,0,0,ranged 60
2h,Dharok's greataxe,yes,208000,124800,3.175,7,axe,-4,103,95,-4,0,0,0,0,0,-1,105,0,0,0,"attack 70, strength 70"
2h,Dharok's greataxe 100,yes,208000,124800,3.175,7,axe,-4,103,95,-4,0,0,0,0,0,-1,105,0,0,0,"attack 70, strength 70"
2h,Dharok's greataxe 25,yes,208000,124800,3.175,7,axe,-4,103,95,-4,0,0,0,0,0,-1,105,0,0,0,"attack 70, strength 70"
2h,Dharok's greataxe 50,yes,208000,124800,3.175,7,axe,-4,103,95,-4,0,0,0,0,0,-1,105,0,0,0,"attack 70, strength 70"
2h,Dharok's greataxe 75,yes,208000,124800,3.175,7,axe,-4,103,95,-4,0,0,0,0,0,-1,105,0,0,0,"attack 70, strength 70"
2h,Dinh's bulwark,yes,560000,336000,30.0,5,bulwark,0,0,124,0,0,106,109,109,-10,148,38,0,0,0,"attack 75, defence 75"
2h,Dragon 2h sword,yes,220000,132000,3.628,7,2h_sword,-4,92,80,-4,0,0,0,0,0,-1,93,0,0,0,attack 60
2h,Dragon claws,yes,205000,123000,0.907,4,claw,41,57,-4,0,0,13,26,7,0,0,56,0,0,0,attack 60
2h,Dragon halberd,yes,250000,150000,3.175,7,polearm,70,95,0,-4,0,-1,4,5,0,0,89,0,0,0,"attack 60, strength 30"
2h,Dragon spear,yes,62400,37440,2.267,4,spear,55,55,55,0,0,5,5,5,5,5,60,0,0,0,attack 60
2h,Dragon spear(kp),yes,62400,37440,2.267,4,spear,55,55,55,0,0,5,5,5,5,5,60,0,0,0,attack 60
2h,Dragon spear(p),yes,62400,37440,2.267,4,spear,55,55,55,0,0,5,5,5,5,5,60,0,0,0,attack 60
2h,Dragon spear(p+),yes,62400,37440,2.267,4,spear,55,55,55,0,0,5,5,5,5,5,60,0,0,0,attack 60
2h,Dragon spear(p++),yes,62400,37440,2.267,4,spear,55,55,55,0,0,5,5,5,5,5,60,0,0,0,attack 60
2h,Dual sai,yes,6000,3600,1.36,5,stab_sword,11,8,-4,-4,0,0,0,0,0,0,14,0,0,0,
2h,Elder maul,yes,500010,300006,5.443,6,blunt,0,0,135,-4,0,0,0,0,0,0,147,0,0,0,"attack 75, strength 75"
2h,Event rpg,no,150,0,1.0,3,unarmed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2h,Fixed device,yes,150,90,4.0,4,gun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2h,Gadderhammer,yes,3000,1800,1.814,5,blunt,-4,-4,35,-4,0,0,0,0,0,0,35,0,0,0,attack 30
2h,Giant boulder,no,1,0,15.0,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Giant easter egg,no,1,0,15.0,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Giant present,no,1,0,15.0,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Gilded 2h sword,no,64000,38400,3.628,7,2h_sword,-4,69,50,-4,0,0,0,0,0,-1,70,0,0,0,attack 40
2h,Gilded spade,no,1000,600,3.0,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Gilded spear,yes,20800,12480,2.267,4,spear,36,36,36,0,0,1,1,0,0,0,42,0,0,0,attack 40
2h,Granite maul,yes,50000,30000,4.535,7,blunt,0,0,81,0,0,0,0,0,0,0,79,0,0,0,attack 50
2h,Gregg's eastdoor,no,0,0,0.1,6,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Guthan's warspear,yes,100000,60000,2.267,5,spear,75,75,75,0,0,7,7,7,0,0,75,0,0,0,attack 70
2h,Guthan's warspear 100,yes,100000,60000,2.267,5,spear,75,75,75,0,0,7,7,7,0,0,75,0,0,0,attack 70
2h,Guthan's warspear 25,yes,100000,60000,2.267,5,spear,75,75,75,0,0,7,7,7,0,0,75,0,0,0,attack 70
2h,Guthan's warspear 50,yes,100000,60000,2.267,5,spear,75,75,75,0,0,7,7,7,0,0,75,0,0,0,attack 70
2h,Guthan's warspear 75,yes,100000,60000,2.267,5,spear,75,75,75,0,0,7,7,7,0,0,75,0,0,0,attack 70
2h,Guthix mjolnir,yes,625,375,2.267,6,polestaff,0,0,11,0,0,0,0,0,0,0,14,0,0,0,
2h,Heavy ballista,yes,950000,570000,6.0,7,crossbow,0,0,0,0,125,0,0,0,0,0,0,15,0,0,ranged 75
2h,Heavy casket,yes,1000,600,15.0,6,blunt,-4,-4,11,-4,0,0,0,0,0,0,9,0,0,0,
2h,Hill giant club,no,60000,36000,3.628,7,blunt,-4,50,65,-4,0,0,0,0,0,-1,70,0,0,0,attack 40
2h,Holy scythe of vitur,yes,4000000,2400000,3.175,5,scythe,70,110,30,-6,0,-2,8,10,0,0,75,0,0,0,
2h,Holy scythe of vitur (uncharged),yes,4000000,2400000,3.175,5,scythe,50,75,10,-6,0,-2,6,0,0,0,50,0,0,0,
2h,Iron 2h sword,no,280,168,3.628,7,2h_sword,-4,13,10,-4,0,0,0,0,0,-1,14,0,0,0,attack 1
2h,Iron claws,yes,50,30,0.907,4,claw,4,6,-4,0,0,2,3,1,0,0,7,0,0,0,attack 1
2h,Iron halberd,yes,280,168,3.175,7,polearm,9,12,0,-4,0,-1,1,2,0,0,12,0,0,0,attack 1
2h,Iron spear,yes,91,54,2.267,4,spear,8,8,8,0,0,1,1,0,0,0,10,0,0,0,attack 1
2h,Iron spear(kp),yes,91,54,2.267,4,spear,8,8,8,0,0,1,1,0,0,0,10,0,0,0,attack 1
2h,Iron spear(p),yes,91,54,2.267,4,spear,8,8,8,0,0,1,1,0,0,0,10,0,0,0,attack 1
2h,Iron spear(p+),yes,91,54,2.267,4,spear,8,8,8,0,0,1,1,0,0,0,10,0,0,0,attack 1
2h,Iron spear(p++),yes,91,54,2.267,4,spear,8,8,8,0,0,1,1,0,0,0,10,0,0,0,attack 1
2h,Karil's crossbow,yes,160000,96000,3.628,4,crossbow,0,0,0,0,84,0,0,0,0,0,0,0,0,0,ranged 70
2h,Karil's crossbow 100,yes,160000,96000,3.628,4,crossbow,0,0,0,0,84,0,0,0,0,0,0,0,0,0,ranged 70
2h,Karil's crossbow 25,yes,160000,96000,3.628,4,crossbow,0,0,0,0,84,0,0,0,0,0,0,0,0,0,ranged 70
2h,Karil's crossbow 50,yes,160000,96000,3.628,4,crossbow,0,0,0,0,84,0,0,0,0,0,0,0,0,0,ranged 70
2h,Karil's crossbow 75,yes,160000,96000,3.628,4,crossbow,0,0,0,0,84,0,0,0,0,0,0,0,0,0,ranged 70
2h,Katana,yes,24000,14400,0.453,4,slash_sword,7,45,0,0,0,3,7,7,0,-3,40,0,0,0,
2h,Large spade,yes,1000,600,3.0,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Leaf-bladed spear,yes,31000,18600,2.267,5,spear,47,42,36,0,0,1,1,0,0,0,50,0,0,0,"slayer 55, attack 50"
2h,Light ballista,yes,125000,75000,3.0,7,crossbow,0,0,0,0,110,0,0,0,0,0,0,0,0,0,ranged 65
2h,Longbow,no,80,48,1.814,6,bow,0,0,0,0,8,0,0,0,0,0,0,0,0,0,ranged 1
2h,Magic comp bow,yes,2500,1500,1.8,5,bow,0,0,0,0,71,0,0,0,0,0,0,0,0,0,ranged 50
2h,Magic longbow,yes,2560,1536,1.814,6,bow,0,0,0,0,69,0,0,0,0,0,0,0,0,0,ranged 50
2h,Magic shortbow,yes,1600,960,1.36,4,bow,0,0,0,0,69,0,0,0,0,0,0,0,0,0,ranged 50
2h,Magic shortbow (i),yes,1600,960,1.36,4,bow,0,0,0,0,75,0,0,0,0,0,0,0,0,0,ranged 50
2h,Maple longbow,no,640,384,1.814,6,bow,0,0,0,0,29,0,0,0,0,0,0,0,0,0,ranged 30
2h,Maple shortbow,no,400,240,1.36,4,bow,0,0,0,0,29,0,0,0,0,0,0,0,0,0,ranged 30
2h,Merfolk trident,yes,400,240,0.907,5,spear,8,8,8,0,0,1,1,0,0,0,4,0,0,0,
2h,Mithril 2h sword,no,2600,1560,3.175,7,2h_sword,-4,30,24,-4,0,0,0,0,0,-1,31,0,0,0,attack 20
2h,Mithril claws,yes,475,285,0.907,4,claw,11,16,-4,0,0,4,8,2,0,0,17,0,0,0,attack 20
2h,Mithril halberd,yes,2600,1560,2.721,7,polearm,22,28,0,-4,0,-1,2,4,0,0,29,0,0,0,"attack 20, strength 10"
2h,Mithril spear,yes,845,507,1.814,4,spear,17,17,17,0,0,1,1,0,0,0,18,0,0,0,attack 20
2h,Mithril spear(kp),yes,845,507,1.814,4,spear,17,17,17,0,0,1,1,0,0,0,18,0,0,0,attack 20
2h,Mithril spear(p),yes,845,507,1.814,4,spear,17,17,17,0,0,1,1,0,0,0,18,0,0,0,attack 20
2h,Mithril spear(p+),yes,845,507,1.814,4,spear,17,17,17,0,0,1,1,0,0,0,18,0,0,0,attack 20
2h,Mithril spear(p++),yes,845,507,1.814,4,spear,17,17,17,0,0,1,1,0,0,0,18,0,0,0,attack 20
2h,New crystal bow,no,1,0,2.0,5,bow,0,0,0,0,100,0,0,0,0,0,0,70,0,0,"agility 50, ranged 70"
2h,New crystal bow (i),no,1,0,2.0,5,bow,0,0,0,0,100,0,0,0,0,0,0,70,0,0,"agility 50, ranged 70"
2h,New crystal halberd full,no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 75, strength 35, agility 50"
2h,New crystal halberd full (i),no,1,0,2.0,7,polearm,85,110,5,-4,0,-1,4,5,0,0,118,0,0,0,"attack 75, strength 35, agility 50"
2h,Nunchaku,yes,6000,3600,1.36,5,blunt,-4,-4,11,-4,0,0,0,0,0,0,14,0,0,0,
2h,Oak longbow,no,160,96,2.267,6,bow,0,0,0,0,14,0,0,0,0,0,0,0,0,0,ranged 5
2h,Oak shortbow,no,100,60,1.814,4,bow,0,0,0,0,14,0,0,0,0,0,0,0,0,0,ranged 5
2h,Ogre bow,yes,500,300,1.814,8,bow,0,0,0,0,38,0,0,0,0,0,0,0,0,0,ranged 30
2h,Orange salamander,yes,100,60,4.0,5,salamander,0,19,0,0,29,0,0,0,0,0,31,0,0,0,"ranged 50, attack 50, magic 50"
2h,Pet rock,yes,1,0,1.36,4,unarmed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2h,Pharaoh's sceptre,yes,83334,50000,2.0,4,polestaff,7,-1,25,10,0,2,3,1,10,0,32,0,0,0,"attack 30, magic 30"
2h,Pharaoh's sceptre (1),yes,83334,50000,2.0,4,polestaff,7,-1,25,10,0,2,3,1,10,0,32,0,0,0,"attack 30, magic 30"
2h,Pharaoh's sceptre (2),yes,83334,50000,2.0,4,polestaff,7,-1,25,10,0,2,3,1,10,0,32,0,0,0,"attack 30, magic 30"
2h,Pharaoh's sceptre (3),yes,83334,50000,2.0,4,polestaff,7,-1,25,10,0,2,3,1,10,0,32,0,0,0,"attack 30, magic 30"
2h,Pharaoh's sceptre (4),yes,83334,50000,2.0,4,polestaff,7,-1,25,10,0,2,3,1,10,0,32,0,0,0,"attack 30, magic 30"
2h,Pharaoh's sceptre (5),yes,83334,50000,2.0,4,polestaff,7,-1,25,10,0,2,3,1,10,0,32,0,0,0,"attack 30, magic 30"
2h,Pharaoh's sceptre (6),yes,83334,50000,2.0,4,polestaff,7,-1,25,10,0,2,3,1,10,0,32,0,0,0,"attack 30, magic 30"
2h,Pharaoh's sceptre (7),yes,83334,50000,2.0,4,polestaff,7,-1,25,10,0,2,3,1,10,0,32,0,0,0,"attack 30, magic 30"
2h,Pharaoh's sceptre (8),yes,83334,50000,2.0,4,polestaff,7,-1,25,10,0,2,3,1,10,0,32,0,0,0,"attack 30, magic 30"
2h,Protest banner,yes,500,300,2.267,4,banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2h,Rain bow,yes,500,300,1.36,4,bow,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
2h,Red salamander,yes,150,90,4.0,5,salamander,0,37,0,0,47,0,0,0,0,0,49,0,0,0,"ranged 60, attack 60, magic 60"
2h,Rune 2h sword,no,64000,38400,3.628,7,2h_sword,-4,69,50,-4,0,0,0,0,0,-1,70,0,0,0,attack 40
2h,Rune claws,yes,12000,7200,0.907,4,claw,26,38,-4,0,0,10,19,5,0,0,39,0,0,0,attack 40
2h,Rune halberd,yes,64000,38400,3.175,7,polearm,48,67,0,-4,0,-1,4,5,0,0,68,0,0,0,"attack 40, strength 20"
2h,Rune spear,yes,20800,12480,2.267,4,spear,36,36,36,0,0,1,1,0,0,0,42,0,0,0,attack 40
2h,Rune spear(kp),yes,20800,12480,2.267,4,spear,36,36,36,0,0,1,1,0,0,0,42,0,0,0,attack 40
2h,Rune spear(p),yes,20800,12480,2.267,4,spear,36,36,36,0,0,1,1,0,0,0,42,0,0,0,attack 40
2h,Rune spear(p+),yes,20800,12480,2.267,4,spear,36,36,36,0,0,1,1,0,0,0,42,0,0,0,attack 40
2h,Rune spear(p++),yes,20800,12480,2.267,4,spear,36,36,36,0,0,1,1,0,0,0,42,0,0,0,attack 40
2h,Sanguine scythe of vitur,yes,4000000,2400000,3.175,5,scythe,70,110,30,-6,0,-2,8,10,0,0,75,0,0,0,
2h,Sanguine scythe of vitur (uncharged),yes,4000000,2400000,3.175,5,scythe,50,75,10,-6,0,-2,6,0,0,0,50,0,0,0,
2h,Sara's blessed sword (full),yes,289850,173910,3.0,4,2h_sword,0,100,60,0,0,0,0,0,0,0,88,0,0,2,attack 75
2h,Saradomin godsword,yes,1250000,750000,10.0,6,2h_sword,0,132,80,0,0,0,0,0,0,0,132,0,0,8,attack 75
2h,Saradomin godsword (or),yes,1250000,750000,10.0,6,2h_sword,0,132,80,0,0,0,0,0,0,0,132,0,0,8,attack 75
2h,Saradomin mjolnir,yes,625,375,2.267,6,polestaff,0,0,11,0,0,0,0,0,0,0,14,0,0,0,
2h,Saradomin sword,yes,130000,78000,3.0,4,2h_sword,0,82,60,0,0,0,0,0,0,0,82,0,0,2,attack 70
2h,Saradomin's blessed sword,yes,289850,173910,3.0,4,2h_sword,0,100,60,0,0,0,0,0,0,0,88,0,0,2,attack 75
2h,Scythe,no,1,0,3.175,6,scythe,3,8,3,0,0,0,3,1,0,0,10,0,0,0,
2h,Scythe of vitur,yes,4000000,2400000,3.175,5,scythe,70,110,30,-6,0,-2,8,10,0,0,75,0,0,0,"attack 75, strength 75"
2h,Scythe of vitur (uncharged),yes,4000000,2400000,3.175,5,scythe,50,75,10,-6,0,-2,6,0,0,0,50,0,0,0,"attack 75, strength 75"
2h,Seercull,yes,8000,4800,1.36,5,bow,0,0,0,0,69,0,0,0,0,0,0,0,0,0,ranged 50
2h,Shadow sword,yes,0,0,3.628,6,2h_sword,-4,27,21,4,0,0,0,0,4,-1,26,0,0,0,
2h,Shortbow,no,50,30,1.36,4,bow,0,0,0,0,8,0,0,0,0,0,0,0,0,0,ranged 1
2h,Signed oak bow,yes,160,96,2.267,6,bow,0,0,0,0,14,0,0,0,0,0,0,0,0,0,ranged 5
2h,Skeleton lantern,no,0,0,0.07,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Spatula,yes,1920,1152,3.628,7,2h_sword,-4,27,21,-4,0,0,0,0,0,-1,26,0,0,0,
2h,Spear,no,1,0,3.628,7,polearm,22,18,0,-4,0,-1,2,4,0,0,20,0,0,0,
2h,Starter bow,no,500,0,1.36,4,bow,0,0,0,0,20,0,0,0,0,0,0,7,0,0,
2h,Steel 2h sword,no,1000,600,3.628,7,2h_sword,-4,21,16,-4,0,0,0,0,0,-1,22,0,0,0,attack 5
2h,Steel claws,yes,175,105,0.907,4,claw,8,11,-4,0,0,3,6,2,0,0,12,0,0,0,attack 5
2h,Steel halberd,yes,1000,600,3.175,7,polearm,14,19,0,-4,0,-1,1,2,0,0,20,0,0,0,attack 5
2h,Steel spear,yes,325,195,2.267,4,spear,12,12,12,0,0,1,1,0,0,0,12,0,0,0,attack 5
2h,Steel spear(kp),yes,325,195,2.267,4,spear,12,12,12,0,0,1,1,0,0,0,12,0,0,0,attack 5
2h,Steel spear(p),yes,325,195,2.267,4,spear,12,12,12,0,0,1,1,0,0,0,12,0,0,0,attack 5
2h,Steel spear(p+),yes,325,195,2.267,4,spear,12,12,12,0,0,1,1,0,0,0,12,0,0,0,attack 5
2h,Steel spear(p++),yes,325,195,2.267,4,spear,12,12,12,0,0,1,1,0,0,0,12,0,0,0,attack 5
2h,Swamp lizard,yes,50,30,4.0,5,salamander,0,10,0,0,20,0,0,0,0,0,22,0,0,0,"ranged 30, attack 30, magic 30"
2h,Toktz-mej-tal,yes,35000,21000,1.814,6,staff,15,-1,55,15,0,10,15,5,15,0,55,0,0,5,"attack 60, magic 60"
2h,Torag's hammers,yes,160000,96000,3.628,5,blunt,-4,-4,85,-4,0,0,0,0,0,0,72,0,0,0,"attack 70, strength 70"
2h,Torag's hammers 100,yes,160000,96000,3.628,5,blunt,-4,-4,85,-4,0,0,0,0,0,0,72,0,0,0,"attack 70, strength 70"
2h,Torag's hammers 25,yes,160000,96000,3.628,5,blunt,-4,-4,85,-4,0,0,0,0,0,0,72,0,0,0,"attack 70, strength 70"
2h,Torag's hammers 50,yes,160000,96000,3.628,5,blunt,-4,-4,85,-4,0,0,0,0,0,0,72,0,0,0,"attack 70, strength 70"
2h,Torag's hammers 75,yes,160000,96000,3.628,5,blunt,-4,-4,85,-4,0,0,0,0,0,0,72,0,0,0,"attack 70, strength 70"
2h,Toxic blowpipe,yes,120000,72000,0.5,3,thrown,0,0,0,0,30,0,0,0,0,0,0,20,0,0,ranged 75
2h,Trailblazer adamant trophy,yes,1,0,15.0,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Trailblazer dragon trophy,yes,1,0,15.0,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Trailblazer rune trophy,yes,1,0,15.0,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Training bow,no,1,0,1.36,4,bow,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
2h,Twisted adamant trophy,yes,1,0,15.0,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Twisted bow,yes,4000000,2400000,1.814,6,bow,0,0,0,0,70,0,0,0,0,0,0,20,0,0,ranged 75
2h,Twisted dragon trophy,yes,1,0,15.0,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Twisted rune trophy,yes,1,0,15.0,4,blunt,-100,-100,-50,0,0,0,0,0,0,0,-10,0,0,0,
2h,Tzhaar-ket-om,yes,50001,30000,3.628,7,blunt,0,0,80,-4,0,0,0,0,0,0,85,0,0,0,strength 60
2h,Tzhaar-ket-om (t),yes,50001,30000,3.628,7,blunt,0,0,80,-4,0,0,0,0,0,0,85,0,0,0,strength 40
2h,Verac's flail,yes,160000,96000,2.267,5,spiked,68,-2,82,0,0,0,0,0,0,0,72,0,0,6,attack 70
2h,Verac's flail 100,yes,160000,96000,2.267,5,spiked,68,-2,82,0,0,0,0,0,0,0,72,0,0,6,attack 70
2h,Verac's flail 25,yes,160000,96000,2.267,5,spiked,68,-2,82,0,0,0,0,0,0,0,72,0,0,6,attack 70
2h,Verac's flail 50,yes,160000,96000,2.267,5,spiked,68,-2,82,0,0,0,0,0,0,0,72,0,0,6,attack 70
2h,Verac's flail 75,yes,160000,96000,2.267,5,spiked,68,-2,82,0,0,0,0,0,0,0,72,0,0,6,attack 70
2h,Vesta's spear,yes,300000,180000,2.267,5,spear,133,113,120,0,0,18,21,21,0,0,122,0,0,0,attack 78
2h,White 2h sword,yes,1920,1152,3.628,7,2h_sword,-4,27,21,-4,0,0,0,0,0,-1,26,0,0,1,attack 10
2h,White claws,yes,360,216,0.907,4,claw,10,14,-4,0,0,4,7,2,0,0,14,0,0,1,attack 10
2h,White halberd,yes,1920,1152,3.175,7,polearm,19,25,0,-4,0,-1,2,3,0,0,20,0,0,1,"attack 10, strength 5"
2h,Willow comp bow,no,300,180,1.8,5,bow,0,0,0,0,22,0,0,0,0,0,0,0,0,0,ranged 20
2h,Willow longbow,no,320,192,1.814,6,bow,0,0,0,0,20,0,0,0,0,0,0,0,0,0,ranged 20
2h,Willow shortbow,no,200,120,1.36,4,bow,0,0,0,0,20,0,0,0,0,0,0,0,0,0,ranged 20
2h,Yew comp bow,yes,1800,1080,1.8,5,bow,0,0,0,0,49,0,0,0,0,0,0,0,0,0,ranged 40
2h,Yew longbow,yes,1280,768,1.814,6,bow,0,0,0,0,47,0,0,0,0,0,0,0,0,0,ranged 40
2h,Yew shortbow,yes,800,480,1.36,4,bow,0,0,0,0,47,0,0,0,0,0,0,0,0,0,ranged 40
2h,Zamorak godsword,yes,1250000,750000,10.0,6,2h_sword,0,132,80,0,0,0,0,0,0,0,132,0,0,8,attack 75
2h,Zamorak godsword (or),yes,1250000,750000,10.0,6,2h_sword,0,132,80,0,0,0,0,0,0,0,132,0,0,8,attack 75
2h,Zamorak mjolnir,yes,625,375,2.267,6,polestaff,0,0,11,0,0,0,0,0,0,0,14,0,0,0,
2h,Zamorakian spear,yes,100005,60003,3.0,4,spear,85,65,65,0,0,13,13,12,0,13,75,0,0,2,attack 70
shield,3rd age kiteshield,yes,180000,108000,2.721,,,0,0,0,-10,-4,63,65,61,-3,63,0,0,0,0,defence 65
shield,Adamant defender,yes,1,0,0.453,,,13,12,11,-3,-2,13,12,11,-3,-2,4,0,0,0,"attack 30, defence 30"
shield,Adamant defender (l),yes,1,0,0.453,,,13,12,11,-3,-2,13,12,11,-3,-2,4,0,0,0,"attack 30, defence 30"
shield,Adamant kiteshield,no,5440,3264,5.896,,,0,0,0,-8,-3,27,31,29,-1,29,0,0,0,0,defence 30
shield,Adamant kiteshield (g),no,5440,3264,5.896,,,0,0,0,-8,-3,27,31,29,-1,29,0,0,0,0,defence 30
shield,Adamant kiteshield (t),no,5440,3264,5.896,,,0,0,0,-8,-3,27,31,29,-1,29,0,0,0,0,defence 30
shield,Adamant shield (h1),no,5440,3264,5.896,,,0,0,0,-8,-3,27,31,29,-1,29,0,0,0,0,defence 30
